,TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,PaymentType
794,795,5/4/2025,1099,2071,404,2,984.26,13.18,Gift Card
795,796,5/4/2025,1070,2066,404,0,0,6.37,Gift Card
796,797,5/4/2025,1179,2079,404,0,2851.62,8.89,Credit Card
797,798,5/4/2025,1106,2019,402,0,3735.72,2.41,Gift Card
798,799,5/4/2025,1027,2072,401,2,672.48,12.8,Credit Card
799,800,5/4/2025,1137,2044,404,2,830.32,5.19,Cash
800,801,5/4/2025,1098,2083,404,3,2304.48,42.15,Cash
801,802,5/4/2025,1009,2022,403,3,2684.72,42.44,Gift Card
802,803,5/4/2025,1036,2079,404,0,950.54,41.76,Cash
803,804,5/4/2025,1101,2042,402,0,335.22,35.06,Cash
804,805,5/4/2025,1190,2060,403,2,0,48.04,Gift Card
805,806,5/4/2025,1005,2043,403,2,2096.28,8.48,Mobile Payment
806,807,5/4/2025,1071,2062,401,1,557.42,20.69,Cash
807,808,5/4/2025,1034,2038,404,2,2223.62,45.79,Cash
808,809,5/4/2025,1068,2093,404,0,2267.82,4.98,Cash
809,810,5/4/2025,1048,2056,402,3,524.72,19.15,Gift Card
810,811,5/4/2025,1189,2062,403,0,1858.08,24.79,Credit Card
811,812,5/4/2025,1131,2020,401,2,0,18.21,Credit Card
812,813,5/4/2025,1181,2064,404,1,264.64,21.64,Credit Card
813,814,5/4/2025,1199,2067,401,1,0,14.37,Gift Card
814,815,5/4/2025,1049,2025,401,1,503.32,38.95,Mobile Payment
815,816,5/4/2025,1008,2058,401,2,533.4,36.7,Mobile Payment
816,817,5/4/2025,1180,2025,403,2,894.78,10.12,Cash
817,818,5/4/2025,1118,2064,404,0,882.12,27.74,Credit Card
818,819,5/4/2025,1174,2003,402,2,308.14,12.22,Credit Card
819,820,5/4/2025,1125,2076,404,1,725.46,44.92,Cash
820,821,5/4/2025,1121,2075,403,2,2498.05,1.58,Gift Card
821,822,5/4/2025,1041,2033,401,2,669,6.09,Mobile Payment
822,823,5/4/2025,1007,2049,401,1,845.86,1.1,Cash
823,824,5/4/2025,1146,2099,402,1,581.69,2.55,Cash
824,825,5/4/2025,1165,2028,402,2,1531.06,11.85,Cash
825,826,5/4/2025,1166,2052,401,0,731.26,20.8,Mobile Payment
826,827,5/4/2025,1121,2016,402,0,646.04,24.97,Mobile Payment
827,828,5/4/2025,1057,2032,403,2,3782.4,8.23,Cash
828,829,5/4/2025,1108,2048,403,3,357.63,20.74,Gift Card
829,830,5/4/2025,1064,2027,404,2,413.78,48.62,Mobile Payment
830,831,5/4/2025,1173,2066,404,0,2580.3,45.02,Cash
831,832,5/4/2025,1001,2065,403,2,376.27,33.95,Mobile Payment
832,833,5/4/2025,1076,2087,401,3,796.6,42.58,Mobile Payment
833,834,5/4/2025,1016,2043,403,2,2795.04,46.51,Gift Card
834,835,5/4/2025,1070,2033,403,1,752.62,10.45,Cash
835,836,5/4/2025,1038,2066,402,0,1032.12,27.13,Gift Card
836,837,5/4/2025,1153,2051,403,1,316.76,33.25,Credit Card
837,838,5/4/2025,1184,2003,404,2,1848.86,16.71,Credit Card
838,839,5/4/2025,1066,2053,404,3,0,11.8,Credit Card
839,840,5/4/2025,1188,2004,402,2,2967.2,32.27,Credit Card
840,841,5/4/2025,1185,2091,402,3,3623.16,34.4,Gift Card
841,842,5/4/2025,1171,2045,403,1,280.93,33.86,Cash
842,843,5/4/2025,1168,2071,402,2,1968.51,23.8,Cash
843,844,5/4/2025,1024,2060,402,2,326.7,0.29,Mobile Payment
844,845,5/4/2025,1185,2071,402,2,984.26,11.83,Cash
845,846,5/4/2025,1167,2011,402,2,327.79,14.34,Gift Card
846,847,5/4/2025,1057,2095,403,3,2453.95,42.45,Cash
847,848,5/4/2025,1084,2047,403,2,803.95,20.43,Cash
848,849,5/4/2025,1118,2015,404,0,4049.82,19.33,Mobile Payment
849,850,5/4/2025,1162,2074,401,3,659.5,5.64,Credit Card
850,851,5/4/2025,1049,2064,401,3,882.12,28.9,Gift Card
851,852,5/4/2025,1135,2038,404,0,926.51,24.47,Gift Card
852,853,5/4/2025,1038,2017,402,2,741.92,32.46,Mobile Payment
853,854,5/4/2025,1104,2072,404,1,1134.81,1.91,Cash
854,855,5/4/2025,1080,2091,402,0,2717.37,14.51,Cash
855,856,5/4/2025,1124,2042,402,2,0,11.57,Mobile Payment
856,857,5/4/2025,1162,2007,401,3,583.39,43.67,Gift Card
857,858,5/4/2025,1070,2026,402,1,190.4,5.07,Mobile Payment
858,859,5/4/2025,1125,2097,401,1,3031.56,46.87,Cash
859,860,5/4/2025,1157,2055,404,3,53.94,24.21,Credit Card
860,861,5/4/2025,1109,2061,404,0,799.68,39.85,Credit Card
861,862,5/4/2025,1009,2068,402,2,0,7.08,Mobile Payment
862,863,5/4/2025,1003,2041,402,0,2412.63,36.44,Gift Card
863,864,5/4/2025,1173,2000,402,1,872.38,18.29,Gift Card
864,865,5/4/2025,1177,2044,403,1,373.64,46.11,Gift Card
865,866,5/4/2025,1026,2049,403,1,3383.42,14.12,Credit Card
866,867,5/4/2025,1016,2005,403,2,686.05,14.33,Gift Card
867,868,5/4/2025,1116,2093,403,3,755.94,16.53,Mobile Payment
868,869,5/4/2025,1175,2017,403,3,463.7,37.84,Credit Card
869,870,5/4/2025,1091,2096,402,1,1209.92,34.68,Credit Card
870,871,5/4/2025,1103,2002,402,1,779.4,4.43,Credit Card
871,872,5/4/2025,1186,2016,402,0,646.04,42.13,Gift Card
872,873,5/4/2025,1150,2064,402,0,294.04,38.46,Cash
873,874,5/4/2025,1093,2091,401,3,2717.37,33.97,Mobile Payment
874,875,5/4/2025,1163,2032,401,0,0,32.79,Cash
875,876,5/4/2025,1169,2013,401,0,935.36,17.73,Cash
876,877,5/4/2025,1176,2014,404,3,1231.5,39.7,Credit Card
877,878,5/4/2025,1097,2015,403,3,2699.88,1.1,Mobile Payment
878,879,5/4/2025,1179,2019,402,0,1867.86,20.31,Gift Card
879,880,5/4/2025,1077,2053,401,2,976.24,43.14,Gift Card
880,881,5/4/2025,1159,2077,402,3,561.83,2.18,Gift Card
881,882,5/4/2025,1026,2065,401,2,1881.36,41.37,Cash
882,883,5/4/2025,1029,2013,404,1,0,25.85,Gift Card
883,884,5/4/2025,1155,2025,403,1,503.32,49,Mobile Payment
884,885,5/4/2025,1091,2090,404,2,171.94,18.62,Mobile Payment
885,886,5/4/2025,1041,2005,404,1,385.9,40.05,Gift Card
886,887,5/4/2025,1176,2061,403,1,359.86,0.59,Cash
887,888,5/4/2025,1000,2001,401,0,1649.4,30.95,Mobile Payment
888,889,5/4/2025,1146,2085,404,1,653.81,4.5,Mobile Payment
889,890,5/4/2025,1023,2099,401,0,1292.64,35.48,Mobile Payment
890,891,5/4/2025,1065,2082,402,3,266.6,30.22,Mobile Payment
891,892,5/4/2025,1075,2033,404,0,2508.75,9.34,Credit Card
892,893,5/4/2025,1025,2022,401,2,1073.89,24.24,Gift Card
893,894,5/4/2025,1092,2086,403,3,894.1,3.37,Credit Card
894,895,5/4/2025,1189,2014,401,0,0,42.2,Credit Card
895,896,5/4/2025,1002,2017,402,2,0,23.69,Gift Card
896,897,5/4/2025,1091,2056,403,0,1049.44,34.12,Mobile Payment
897,898,5/4/2025,1095,2043,402,0,0,40.87,Cash
898,899,5/4/2025,1102,2051,404,2,93.86,25.52,Mobile Payment
899,900,5/4/2025,1098,2088,404,3,0,35.71,Credit Card
900,901,5/4/2025,1166,2021,401,1,0,24.12,Gift Card
901,902,5/4/2025,1178,2092,401,1,867.98,48.94,Credit Card
902,903,5/4/2025,1026,2053,404,3,1830.45,0.18,Credit Card
903,904,5/4/2025,1046,2078,404,2,454.43,1.09,Gift Card
904,905,5/4/2025,1156,2003,402,3,1925.9,16.62,Cash
905,906,5/4/2025,1124,2014,404,3,0,46.91,Cash
906,907,5/4/2025,1011,2008,403,2,106.54,2.72,Cash
907,908,5/4/2025,1003,2090,402,2,57.31,49.03,Gift Card
908,909,5/4/2025,1132,2066,401,3,1548.18,2.71,Credit Card
909,910,5/4/2025,1169,2093,402,3,755.94,30.88,Cash
910,911,5/4/2025,1088,2084,404,1,0,11.05,Cash
911,912,5/4/2025,1142,2078,401,0,568.04,21.82,Cash
912,913,5/4/2025,1164,2020,404,3,1879.15,33.47,Credit Card
913,914,5/4/2025,1042,2009,404,2,53.05,11.74,Cash
914,915,5/4/2025,1061,2042,403,0,167.61,2.57,Credit Card
915,916,5/4/2025,1129,2028,404,3,2551.76,1.51,Credit Card
916,917,5/4/2025,1060,2010,404,3,544.88,19.03,Mobile Payment
917,918,5/4/2025,1146,2057,401,3,436.98,3.81,Gift Card
918,919,5/4/2025,1114,2040,401,3,34.54,25.62,Mobile Payment
919,920,5/4/2025,1190,2083,401,0,2304.48,0.05,Cash
920,921,5/4/2025,1103,2052,401,0,2193.78,34.27,Gift Card
921,922,5/4/2025,1023,2077,403,1,505.65,36.93,Mobile Payment
922,923,5/4/2025,1167,2085,404,2,387.44,2.1,Cash
923,924,5/4/2025,1093,2006,402,3,594,2.47,Credit Card
924,925,5/4/2025,1084,2071,404,2,492.13,39.61,Cash
925,926,5/4/2025,1183,2057,401,0,873.96,10.36,Gift Card
926,927,5/4/2025,1194,2084,402,0,563.7,46.77,Credit Card
927,928,5/4/2025,1087,2045,403,2,499.42,6.91,Credit Card
928,929,5/4/2025,1179,2013,401,1,1683.65,27.96,Gift Card
929,930,5/4/2025,1126,2017,404,0,927.4,29.22,Gift Card
930,931,5/4/2025,1065,2078,402,1,127.81,2.53,Gift Card
931,932,5/4/2025,1030,2050,402,3,186.78,6.06,Mobile Payment
932,933,5/4/2025,1005,2024,403,0,621.35,24.58,Cash
933,934,5/4/2025,1193,2053,401,0,1830.45,32.06,Credit Card
934,935,5/4/2025,1197,2057,404,1,1179.85,5.53,Credit Card
935,936,5/4/2025,1127,2000,401,3,969.31,30.68,Mobile Payment
936,937,5/4/2025,1149,2061,402,1,359.86,7.85,Gift Card
937,938,5/4/2025,1187,2016,401,3,2584.16,0.66,Cash
938,939,5/4/2025,1168,2076,403,3,2418.21,19.75,Gift Card
939,940,5/4/2025,1107,2077,402,2,898.93,2.29,Gift Card
940,941,5/4/2025,1101,2043,403,3,3493.8,18.43,Credit Card
941,942,5/4/2025,1034,2017,404,2,0,44.79,Gift Card
942,943,5/4/2025,1179,2070,403,1,61.52,44.48,Gift Card
943,944,5/4/2025,1051,2026,403,2,338.5,41.95,Gift Card
944,945,5/4/2025,1172,2016,402,2,516.83,43.9,Credit Card
945,946,5/4/2025,1181,2014,403,3,246.3,10.2,Credit Card
946,947,5/4/2025,1149,2073,404,2,799.09,20.42,Gift Card
947,948,5/4/2025,1108,2001,401,0,412.35,0.99,Credit Card
948,949,5/4/2025,1097,2018,401,0,1084.52,6.01,Mobile Payment
949,950,5/4/2025,1051,2034,402,2,217.87,16.52,Gift Card
950,951,5/4/2025,1174,2032,402,0,4728,2.2,Cash
951,952,5/4/2025,1176,2037,402,0,720.28,18.1,Cash
952,953,5/4/2025,1091,2057,401,1,786.56,4.07,Gift Card
953,954,5/4/2025,1190,2082,404,1,239.94,21.42,Cash
954,955,5/4/2025,1130,2089,403,0,413.52,11.11,Mobile Payment
955,956,5/4/2025,1097,2049,404,2,0,18.44,Mobile Payment
956,957,5/4/2025,1141,2006,401,2,0,14.86,Mobile Payment
957,958,5/4/2025,1051,2079,404,1,1710.97,9.82,Gift Card
958,959,5/4/2025,1162,2090,403,1,257.9,42.92,Gift Card
959,960,5/4/2025,1198,2092,402,2,771.54,31.16,Cash
960,961,5/4/2025,1114,2022,401,1,3020.31,27.75,Credit Card
961,962,5/4/2025,1044,2094,401,3,493.35,45.95,Cash
962,963,5/4/2025,1010,2054,403,2,720.41,31.84,Mobile Payment
963,964,5/4/2025,1033,2020,403,0,751.66,25.37,Gift Card
964,965,5/4/2025,1084,2059,402,0,0,7.77,Cash
965,966,5/4/2025,1039,2041,401,2,0,35.29,Cash
966,967,5/4/2025,1125,2073,403,0,1997.72,49.98,Mobile Payment
967,968,5/4/2025,1005,2090,403,1,193.43,29.6,Gift Card
968,969,5/4/2025,1047,2066,401,1,464.45,14.32,Gift Card
969,970,5/4/2025,1106,2069,404,0,464.78,35.33,Mobile Payment
970,971,5/4/2025,1089,2028,402,2,0,31.73,Credit Card
971,972,5/4/2025,1084,2046,403,1,0,42.88,Credit Card
972,973,5/4/2025,1192,2079,404,0,950.54,15.35,Gift Card
973,974,5/4/2025,1029,2085,403,3,726.45,38,Credit Card
974,975,5/4/2025,1061,2082,402,0,533.2,48.76,Mobile Payment
975,976,5/4/2025,1174,2041,404,0,804.21,29.82,Credit Card
976,977,5/4/2025,1098,2032,403,0,0,31.35,Credit Card
977,978,5/4/2025,1132,2098,403,3,3631.44,49.06,Gift Card
978,979,5/4/2025,1124,2005,403,1,1157.71,42.78,Cash
979,980,5/4/2025,1082,2065,401,0,1411.02,0.52,Cash
980,981,5/4/2025,1042,2098,401,0,4539.3,1.16,Gift Card
981,982,5/4/2025,1053,2085,402,3,726.45,43.31,Credit Card
982,983,5/4/2025,1026,2026,404,0,423.12,0.59,Cash
983,984,5/4/2025,1191,2087,402,0,477.96,30.41,Cash
984,985,5/4/2025,1117,2091,403,0,1811.58,47.7,Mobile Payment
985,986,5/4/2025,1022,2009,401,1,119.36,11.82,Mobile Payment
986,987,5/4/2025,1064,2071,401,1,1107.29,37.3,Gift Card
987,988,5/4/2025,1066,2052,404,3,5118.82,5.96,Credit Card
988,989,5/4/2025,1161,2051,404,2,375.42,12.87,Credit Card
989,990,5/4/2025,1004,2049,401,0,939.84,7.79,Credit Card
990,991,5/4/2025,1164,2092,401,0,2893.26,40.36,Gift Card
991,992,5/4/2025,1179,2009,403,0,66.31,47.84,Credit Card
992,993,5/4/2025,1074,2087,403,0,477.96,34.95,Gift Card
993,994,5/4/2025,1072,2097,404,3,842.1,39.93,Credit Card
994,995,5/4/2025,1101,2084,401,3,1127.4,18.93,Cash
995,996,5/4/2025,1040,2068,402,1,2952.86,15.73,Credit Card
996,997,5/4/2025,1191,2050,403,1,504.31,28.1,Cash
997,998,5/4/2025,1076,2086,403,0,2682.3,1.59,Mobile Payment
998,999,5/4/2025,1141,2071,402,0,1230.32,30.98,Credit Card
999,1000,5/4/2025,1010,2000,404,0,3877.24,29.58,Credit Card
1000,1001,5/4/2025,1078,2026,403,1,761.62,39.81,Cash
1001,1002,5/4/2025,1105,2082,402,1,239.94,3.06,Gift Card
1002,1003,5/4/2025,1047,2028,403,1,1148.29,6.58,Cash
1003,1004,5/4/2025,1029,2023,401,3,2818.62,36.75,Cash
1004,1005,5/4/2025,1165,2070,401,2,54.69,4.41,Cash
1005,1006,5/4/2025,1171,2008,403,0,133.18,45.68,Gift Card
1006,1007,5/4/2025,1050,2092,404,2,771.54,0.92,Cash
1007,1008,5/4/2025,1091,2016,402,0,1292.08,13.88,Gift Card
1008,1009,5/4/2025,1072,2079,401,1,855.49,39.29,Credit Card
1009,1010,5/4/2025,1081,2062,404,2,495.49,8.22,Mobile Payment
1010,1011,5/4/2025,1157,2084,403,1,253.67,34.7,Gift Card
1011,1012,5/4/2025,1144,2072,403,2,672.48,38.39,Mobile Payment
1012,1013,5/4/2025,1109,2021,401,2,668.33,43.51,Mobile Payment
1013,1014,5/4/2025,1063,2028,404,2,510.35,12.52,Credit Card
1014,1015,5/4/2025,1092,2017,403,3,1854.8,40.3,Mobile Payment
1015,1016,5/4/2025,1118,2057,403,2,699.17,22.76,Gift Card
1016,1017,5/4/2025,1124,2070,401,1,30.76,20.38,Credit Card
1017,1018,5/4/2025,1165,2077,401,2,449.46,24.23,Credit Card
1018,1019,5/4/2025,1035,2068,402,2,1968.58,41.58,Credit Card
1019,1020,5/4/2025,1187,2080,401,0,0,46.29,Credit Card
1020,1021,5/4/2025,1004,2064,401,3,882.12,13.75,Credit Card
1021,1022,5/4/2025,1196,2075,402,0,2341.92,24.32,Gift Card
1022,1023,5/4/2025,1141,2033,404,1,0,19.82,Gift Card
1023,1024,5/4/2025,1093,2050,402,2,448.27,10.43,Gift Card
1024,1025,5/4/2025,1034,2059,401,3,1536.15,45.2,Cash
1025,1026,5/4/2025,1093,2064,401,1,793.91,27.71,Credit Card
1026,1027,5/4/2025,1157,2087,402,1,286.78,7.89,Cash
1027,1028,5/4/2025,1114,2020,402,1,676.49,4.74,Gift Card
1028,1029,5/4/2025,1188,2093,404,2,1814.26,9.15,Mobile Payment
1029,1030,5/4/2025,1010,2028,404,1,1148.29,25.92,Cash
1030,1031,5/4/2025,1016,2033,403,1,2257.88,28.23,Gift Card
1031,1032,5/4/2025,1010,2085,402,2,387.44,22.17,Mobile Payment
1032,1033,5/4/2025,1099,2060,404,0,0,46.35,Credit Card
1033,1034,5/4/2025,1010,2083,403,0,768.16,48.96,Cash
1034,1035,5/4/2025,1180,2066,403,2,1238.54,34.46,Mobile Payment
1035,1036,5/4/2025,1148,2069,402,3,697.17,19.51,Gift Card
1036,1037,5/4/2025,1167,2048,403,0,1072.89,42,Gift Card
1037,1038,5/4/2025,1132,2032,404,1,851.04,28.95,Mobile Payment
1038,1039,5/4/2025,1132,2051,403,2,187.71,43.96,Gift Card
1039,1040,5/4/2025,1124,2061,401,1,0,32.62,Gift Card
1040,1041,5/4/2025,1112,2021,402,0,835.41,12.4,Credit Card
1041,1042,5/4/2025,1131,2082,403,1,239.94,14.78,Mobile Payment
1042,1043,5/4/2025,1038,2023,402,2,0,11.1,Credit Card
1043,1044,5/4/2025,1154,2091,401,1,3260.84,27.36,Mobile Payment
1044,1045,5/4/2025,1106,2042,401,3,1173.27,17.11,Gift Card
1045,1046,5/4/2025,1172,2061,404,1,719.71,17.1,Credit Card
1046,1047,5/4/2025,1151,2020,404,0,1127.49,3.36,Cash
1047,1048,5/4/2025,1062,2005,402,1,385.9,35.35,Mobile Payment
1048,1049,5/4/2025,1034,2080,401,1,2996.14,44,Mobile Payment
1049,1050,5/4/2025,1014,2021,403,1,1503.74,15.78,Gift Card
1050,1051,5/4/2025,1132,2051,401,2,281.57,26.69,Cash
1051,1052,5/4/2025,1021,2027,404,3,775.83,30.47,Credit Card
1052,1053,5/4/2025,1123,2021,402,3,0,10.99,Gift Card
1053,1054,5/4/2025,1153,2018,402,2,867.62,10.09,Cash
1054,1055,5/4/2025,1042,2092,403,3,1446.63,17.22,Credit Card
1055,1056,5/4/2025,1152,2075,401,1,2107.73,30.44,Mobile Payment
1056,1057,5/4/2025,1096,2049,402,0,939.84,45.43,Mobile Payment
1057,1058,5/4/2025,1004,2025,404,1,0,47.58,Cash
1058,1059,5/4/2025,1155,2012,402,3,623.19,38.66,Mobile Payment
1059,1060,5/4/2025,1157,2076,401,0,2418.21,45.12,Cash
1060,1061,5/4/2025,1023,2061,402,0,199.92,14.78,Credit Card
1061,1062,5/4/2025,1198,2086,404,3,894.1,13.56,Gift Card
1062,1063,5/4/2025,1094,2005,404,1,771.8,36.38,Mobile Payment
1063,1064,5/4/2025,1123,2098,404,2,3631.44,35.27,Gift Card
1064,1065,5/4/2025,1150,2094,401,3,2466.75,15.96,Credit Card
1065,1066,5/4/2025,1034,2032,404,1,1702.08,14.1,Mobile Payment
1066,1067,5/4/2025,1021,2036,404,2,348.77,17.08,Gift Card
1067,1068,5/4/2025,1048,2000,401,0,4846.55,36.05,Gift Card
1068,1069,5/4/2025,1133,2000,404,1,872.38,34.71,Credit Card
1069,1070,5/4/2025,1176,2040,404,2,55.26,31.07,Mobile Payment
1070,1071,5/4/2025,1027,2019,404,2,747.14,2.75,Cash
1071,1072,5/4/2025,1066,2068,404,2,1968.58,21.14,Cash
1072,1073,5/4/2025,1156,2035,404,1,0,30.03,Mobile Payment
1073,1074,5/4/2025,1105,2070,404,1,0,16.42,Cash
1074,1075,5/4/2025,1094,2071,404,2,984.26,3.69,Mobile Payment
1075,1076,5/4/2025,1078,2073,403,3,499.43,32.74,Gift Card
1076,1077,5/4/2025,1188,2017,401,1,417.33,10.89,Gift Card
1077,1078,5/4/2025,1114,2089,402,0,827.04,24.77,Credit Card
1078,1079,5/4/2025,1054,2065,404,2,376.27,1.37,Gift Card
1079,1080,5/4/2025,1140,2078,401,1,255.62,49.67,Mobile Payment
1080,1081,5/4/2025,1099,2081,401,0,1492.44,32.64,Cash
1081,1082,5/4/2025,1037,2060,404,0,1225.14,28.35,Gift Card
1082,1083,5/4/2025,1016,2033,402,2,2007,39.19,Cash
1083,1084,5/4/2025,1020,2077,401,3,561.83,42.56,Gift Card
1084,1085,5/4/2025,1102,2078,403,0,142.01,25.98,Mobile Payment
1085,1086,5/4/2025,1198,2022,404,3,671.18,46.69,Mobile Payment
1086,1087,5/4/2025,1002,2025,403,1,503.32,17.16,Mobile Payment
1087,1088,5/4/2025,1008,2076,402,1,1450.93,40.37,Cash
1088,1089,5/4/2025,1172,2004,403,1,834.52,36.21,Gift Card
1089,1090,5/4/2025,1167,2000,402,0,969.31,30.71,Cash
1090,1091,5/4/2025,1070,2099,404,2,1551.17,10.5,Cash
1091,1092,5/4/2025,1171,2050,404,1,168.1,27.87,Cash
1092,1093,5/4/2025,1132,2001,401,0,2061.75,2,Mobile Payment
1093,1094,5/4/2025,1140,2036,403,2,348.77,20.57,Gift Card
1094,1095,5/4/2025,1070,2028,402,3,2551.76,34.44,Gift Card
1095,1096,5/4/2025,1103,2073,401,2,0,1.32,Mobile Payment
1096,1097,5/4/2025,1044,2052,401,0,2193.78,14.27,Cash
1097,1098,5/4/2025,1128,2037,403,0,0,46.42,Mobile Payment
1098,1099,5/4/2025,1131,2032,403,3,4728,6.98,Mobile Payment
1099,1100,5/4/2025,1096,2072,404,1,378.27,1.32,Gift Card
1100,1101,5/4/2025,1193,2043,404,3,2620.35,38.3,Cash
1101,1102,5/4/2025,1150,2003,404,0,1155.54,15.43,Cash
1102,1103,5/4/2025,1066,2008,404,1,59.93,37.74,Cash
1103,1104,5/4/2025,1173,2089,402,2,0,49.37,Cash
1104,1105,5/4/2025,1105,2045,401,2,499.42,46.98,Cash
1105,1106,5/4/2025,1063,2036,401,3,653.94,18.23,Cash
1106,1107,5/4/2025,1172,2095,403,0,981.58,12.58,Gift Card
1107,1108,5/4/2025,1141,2022,404,2,0,10.31,Gift Card
1108,1109,5/4/2025,1090,2027,403,1,698.25,30.46,Mobile Payment
1109,1110,5/4/2025,1191,2087,402,3,955.92,18.08,Mobile Payment
1110,1111,5/4/2025,1188,2025,402,1,251.66,48.24,Credit Card
1111,1112,5/4/2025,1067,2026,402,1,380.81,36.28,Gift Card
1112,1113,5/4/2025,1063,2079,403,1,1710.97,11.54,Mobile Payment
1113,1114,5/4/2025,1199,2013,401,0,5612.16,6.76,Credit Card
1114,1115,5/4/2025,1173,2084,404,0,281.85,32.8,Credit Card
1115,1116,5/4/2025,1195,2069,401,3,697.17,24.26,Gift Card
1116,1117,5/4/2025,1095,2079,403,3,950.54,22.39,Gift Card
1117,1118,5/4/2025,1147,2035,404,1,809.99,32.66,Gift Card
1118,1119,5/4/2025,1195,2065,403,3,1411.02,37.27,Mobile Payment
1119,1120,5/4/2025,1056,2096,402,0,0,26.47,Mobile Payment
1120,1121,5/4/2025,1134,2054,404,0,3602.04,35.12,Mobile Payment
1121,1122,5/4/2025,1128,2044,404,1,373.64,0,Gift Card
1122,1123,5/4/2025,1117,2015,404,2,1619.93,46.14,Credit Card
1123,1124,5/4/2025,1176,2001,401,1,371.12,38.26,Gift Card
1124,1125,5/4/2025,1097,2074,401,2,527.6,10.14,Credit Card
1125,1126,5/4/2025,1092,2078,403,1,383.43,15.29,Credit Card
1126,1127,5/4/2025,1140,2033,402,2,1338,29.55,Mobile Payment
1127,1128,5/4/2025,1120,2078,403,2,227.22,49.27,Mobile Payment
1128,1129,5/4/2025,1047,2063,404,1,0,39.95,Cash
1129,1130,5/4/2025,1107,2089,403,2,330.82,41.8,Cash
1130,1131,5/4/2025,1102,2035,404,1,1619.98,16.92,Cash
1131,1132,5/4/2025,1146,2016,402,0,0,27.49,Credit Card
1132,1133,5/4/2025,1184,2034,402,3,680.85,31.27,Mobile Payment
1133,1134,5/4/2025,1097,2025,402,1,1258.29,16.16,Mobile Payment
1134,1135,5/4/2025,1121,2001,402,3,0,2.25,Mobile Payment
1135,1136,5/4/2025,1127,2017,403,3,0,5.7,Cash
1136,1137,5/4/2025,1076,2032,401,3,6619.2,14.55,Gift Card
1137,1138,5/4/2025,1025,2088,402,0,0,31.18,Credit Card
1138,1139,5/4/2025,1055,2032,404,0,945.6,26.23,Gift Card
1139,1140,5/4/2025,1115,2095,403,2,0,27.42,Credit Card
1140,1141,5/4/2025,1092,2046,403,2,80.23,27.48,Gift Card
1141,1142,5/4/2025,1005,2052,401,2,1170.02,24.01,Credit Card
1142,1143,5/4/2025,1173,2077,402,1,1516.94,36.93,Gift Card
1143,1144,5/4/2025,1199,2036,403,2,871.92,24.68,Credit Card
1144,1145,5/4/2025,1172,2065,404,3,2822.04,31.12,Mobile Payment
1145,1146,5/4/2025,1020,2048,403,3,1072.89,31.55,Mobile Payment
1146,1147,5/4/2025,1161,2018,402,2,1301.42,26.21,Credit Card
1147,1148,5/4/2025,1107,2080,404,0,4993.56,39.15,Credit Card
1148,1149,5/4/2025,1020,2020,403,1,1014.74,41.34,Cash
1149,1150,5/4/2025,1080,2040,403,2,55.26,21.89,Credit Card
1150,1151,5/4/2025,1154,2082,404,2,639.84,8.81,Mobile Payment
1151,1152,5/4/2025,1113,2099,403,3,646.32,25.59,Gift Card
1152,1153,5/4/2025,1105,2021,402,0,835.41,16.72,Cash
1153,1154,5/4/2025,1032,2093,402,2,2419.01,35.23,Gift Card
1154,1155,5/4/2025,1190,2089,401,1,0,44.36,Credit Card
1155,1156,5/4/2025,1042,2050,401,0,1120.68,15.81,Gift Card
1156,1157,5/4/2025,1016,2060,401,0,816.76,49.56,Mobile Payment
1157,1158,5/4/2025,1197,2050,401,0,560.34,22,Credit Card
1158,1159,5/4/2025,1067,2079,402,0,1901.08,46.31,Gift Card
1159,1160,5/4/2025,1167,2049,403,1,0,24.23,Credit Card
1160,1161,5/4/2025,1063,2094,403,3,493.35,43.43,Gift Card
1161,1162,5/4/2025,1160,2016,402,1,1162.87,44.06,Gift Card
1162,1163,5/4/2025,1007,2004,403,2,2225.4,38.99,Credit Card
1163,1164,5/4/2025,1121,2059,403,3,2048.2,36.01,Mobile Payment
1164,1165,5/4/2025,1034,2089,402,3,2481.12,7.01,Cash
1165,1166,5/4/2025,1161,2095,404,2,392.63,22.53,Credit Card
1166,1167,5/4/2025,1088,2061,402,0,799.68,34.36,Credit Card
1167,1168,5/4/2025,1113,2039,403,3,976.44,24.13,Cash
1168,1169,5/4/2025,1066,2019,403,0,933.93,27.3,Mobile Payment
1169,1170,5/4/2025,1000,2066,402,2,412.85,30.43,Mobile Payment
1170,1171,5/4/2025,1073,2060,401,3,0,0.09,Gift Card
1171,1172,5/4/2025,1193,2061,403,0,199.92,27.69,Mobile Payment
1172,1173,5/4/2025,1196,2055,403,1,194.18,17.92,Cash
1173,1174,5/4/2025,1001,2070,403,1,61.52,10.2,Credit Card
1174,1175,5/4/2025,1105,2071,404,3,615.16,47.67,Cash
1175,1176,5/4/2025,1063,2020,404,3,375.83,4.84,Mobile Payment
1176,1177,5/4/2025,1056,2033,401,3,836.25,1.27,Credit Card
1177,1178,5/4/2025,1160,2030,403,2,271.95,28.17,Gift Card
1178,1179,5/4/2025,1166,2095,403,3,1472.37,15.93,Gift Card
1179,1180,5/4/2025,1048,2008,402,1,0,15.67,Mobile Payment
1180,1181,5/4/2025,1074,2014,404,3,738.9,12.97,Cash
1181,1182,5/4/2025,1069,2089,404,1,372.17,24.3,Cash
